Country Code,Country Name,Indicator,Characteristic Category,Characteristic Label,gender,first,last,diff,delta
TZ,Tanzania,if she refuses to have sex with him,Education,No education,Women,32.9,41.9,9,positive
TZ,Tanzania,if she refuses to have sex with him,Education,Primary,Women,29.7,34.1,4.400000000000002,positive
TZ,Tanzania,if she refuses to have sex with him,Education,Secondary,Women,12.6,14.5,1.9000000000000004,positive
TZ,Tanzania,if she refuses to have sex with him,Education,Higher,Women,10.6,1.2,-9.4,negative
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Lowest,Women,35.3,42.8,7.5,positive
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Second,Women,33.2,36.9,3.6999999999999957,positive
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Middle,Women,29.2,38,8.8,positive
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Fourth,Women,29.1,27.1,-2,negative
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Highest,Women,21.2,16.5,-4.699999999999999,negative
TZ,Tanzania,if she refuses to have sex with him,Marital status,Married or living together,Women,30.7,33.8,3.099999999999998,positive
TZ,Tanzania,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,31.8,32.9,1.0999999999999979,positive
TZ,Tanzania,if she refuses to have sex with him,Marital status,Never married,Women,22.7,21,-1.6999999999999993,negative
TZ,Tanzania,for at least one specific reason,Education,No education,Women,61.1,65,3.8999999999999986,positive
TZ,Tanzania,for at least one specific reason,Education,Primary,Women,61.9,62.2,0.30000000000000426,positive
TZ,Tanzania,for at least one specific reason,Education,Secondary,Women,39.5,44.7,5.200000000000003,positive
TZ,Tanzania,for at least one specific reason,Education,Higher,Women,28.1,10.4,-17.700000000000003,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Lowest,Women,65.3,69.8,4.5,positive
TZ,Tanzania,for at least one specific reason,Wealth quintile,Second,Women,65.4,61.9,-3.500000000000007,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Middle,Women,62.6,64.9,2.3000000000000043,positive
TZ,Tanzania,for at least one specific reason,Wealth quintile,Fourth,Women,59.1,56.4,-2.700000000000003,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Highest,Women,49.3,45.1,-4.199999999999996,negative
TZ,Tanzania,for at least one specific reason,Marital status,Married or living together,Women,61.4,60.2,-1.1999999999999957,negative
TZ,Tanzania,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,57.1,57.8,0.6999999999999957,positive
TZ,Tanzania,for at least one specific reason,Marital status,Never married,Women,55.2,52.9,-2.3000000000000043,negative
TZ,Tanzania,if she burns the food,Education,No education,Men,17.6,8.8,-8.8,negative
TZ,Tanzania,if she burns the food,Education,Primary,Men,10.9,6.8,-4.1000000000000005,negative
TZ,Tanzania,if she burns the food,Education,Secondary,Men,3.7,5.3,1.5999999999999996,positive
TZ,Tanzania,if she burns the food,Education,Higher,Men,1.3,0,-1.3,negative
TZ,Tanzania,if she burns the food,Wealth quintile,Lowest,Men,16.7,14.7,-2,negative
TZ,Tanzania,if she burns the food,Wealth quintile,Second,Men,16.8,4.8,-12,negative
TZ,Tanzania,if she burns the food,Wealth quintile,Middle,Men,10,6.4,-3.5999999999999996,negative
TZ,Tanzania,if she burns the food,Wealth quintile,Fourth,Men,8.6,6.2,-2.3999999999999995,negative
TZ,Tanzania,if she burns the food,Wealth quintile,Highest,Men,3.8,2.2,-1.5999999999999996,negative
TZ,Tanzania,if she burns the food,Marital status,Married or living together,Men,9.1,4.6,-4.5,negative
TZ,Tanzania,if she burns the food,Marital status,"Widowed, divorced, separated",Men,13.1,3.4,-9.7,negative
TZ,Tanzania,if she burns the food,Marital status,Never married,Men,12.7,8.9,-3.799999999999999,negative
TZ,Tanzania,if she argues with him,Education,No education,Men,28.4,24.3,-4.099999999999998,negative
TZ,Tanzania,if she argues with him,Education,Primary,Men,23.3,27.4,4.099999999999998,positive
TZ,Tanzania,if she argues with him,Education,Secondary,Men,16.1,19.7,3.599999999999998,positive
TZ,Tanzania,if she argues with him,Education,Higher,Men,13,2.4,-10.6,negative
TZ,Tanzania,if she argues with him,Wealth quintile,Lowest,Men,26.4,33.1,6.700000000000003,positive
TZ,Tanzania,if she argues with him,Wealth quintile,Second,Men,25.7,25.6,-0.09999999999999787,negative
TZ,Tanzania,if she argues with him,Wealth quintile,Middle,Men,22.6,23.5,0.8999999999999986,positive
TZ,Tanzania,if she argues with him,Wealth quintile,Fourth,Men,23.3,25.9,2.599999999999998,positive
TZ,Tanzania,if she argues with him,Wealth quintile,Highest,Men,18.2,17.7,-0.5,negative
TZ,Tanzania,if she argues with him,Marital status,Married or living together,Men,19,19.9,0.8999999999999986,positive
TZ,Tanzania,if she argues with him,Marital status,"Widowed, divorced, separated",Men,20.4,30.5,10.100000000000001,positive
TZ,Tanzania,if she argues with him,Marital status,Never married,Men,28.4,29.3,0.9000000000000021,positive
TZ,Tanzania,if she goes out without telling him,Education,No education,Men,36,20.6,-15.399999999999999,negative
TZ,Tanzania,if she goes out without telling him,Education,Primary,Men,27.4,26.3,-1.0999999999999979,negative
TZ,Tanzania,if she goes out without telling him,Education,Secondary,Men,17.1,16.6,-0.5,negative
TZ,Tanzania,if she goes out without telling him,Education,Higher,Men,11.1,3.2,-7.8999999999999995,negative
TZ,Tanzania,if she goes out without telling him,Wealth quintile,Lowest,Men,31.1,31,-0.10000000000000142,negative
TZ,Tanzania,if she goes out without telling him,Wealth quintile,Second,Men,32.3,26.4,-5.899999999999999,negative
TZ,Tanzania,if she goes out without telling him,Wealth quintile,Middle,Men,28.1,21.5,-6.600000000000001,negative
TZ,Tanzania,if she goes out without telling him,Wealth quintile,Fourth,Men,27.7,25.3,-2.3999999999999986,negative
TZ,Tanzania,if she goes out without telling him,Wealth quintile,Highest,Men,18.2,13.8,-4.399999999999999,negative
TZ,Tanzania,if she goes out without telling him,Marital status,Married or living together,Men,25.4,20.2,-5.199999999999999,negative
TZ,Tanzania,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,21.3,29.8,8.5,positive
TZ,Tanzania,if she goes out without telling him,Marital status,Never married,Men,30,24.9,-5.100000000000001,negative
TZ,Tanzania,if she neglects the children,Education,No education,Men,32.4,30.9,-1.5,negative
TZ,Tanzania,if she neglects the children,Education,Primary,Men,29.5,33,3.5,positive
TZ,Tanzania,if she neglects the children,Education,Secondary,Men,17,27.4,10.399999999999999,positive
TZ,Tanzania,if she neglects the children,Education,Higher,Men,10.9,8.4,-2.5,negative
TZ,Tanzania,if she neglects the children,Wealth quintile,Lowest,Men,33.7,38.1,4.399999999999999,positive
TZ,Tanzania,if she neglects the children,Wealth quintile,Second,Men,29.9,31.1,1.2000000000000028,positive
TZ,Tanzania,if she neglects the children,Wealth quintile,Middle,Men,29.8,30.1,0.3000000000000007,positive
TZ,Tanzania,if she neglects the children,Wealth quintile,Fourth,Men,28.8,34.8,5.9999999999999964,positive
TZ,Tanzania,if she neglects the children,Wealth quintile,Highest,Men,20.8,22.7,1.8999999999999986,positive
TZ,Tanzania,if she neglects the children,Marital status,Married or living together,Men,26.3,25.9,-0.40000000000000213,negative
TZ,Tanzania,if she neglects the children,Marital status,"Widowed, divorced, separated",Men,26.5,41.3,14.799999999999997,positive
TZ,Tanzania,if she neglects the children,Marital status,Never married,Men,30.9,35.3,4.399999999999999,positive
TZ,Tanzania,if she refuses to have sex with him,Education,No education,Men,19.2,13.7,-5.5,negative
TZ,Tanzania,if she refuses to have sex with him,Education,Primary,Men,15.8,16.4,0.5999999999999979,positive
TZ,Tanzania,if she refuses to have sex with him,Education,Secondary,Men,7.1,8.5,1.4000000000000004,positive
TZ,Tanzania,if she refuses to have sex with him,Education,Higher,Men,8,2,-6,negative
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Lowest,Men,17.7,22,4.300000000000001,positive
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Second,Men,20.3,15.1,-5.200000000000001,negative
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Middle,Men,15.9,15.1,-0.8000000000000007,negative
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Fourth,Men,14.1,14.3,0.20000000000000107,positive
TZ,Tanzania,if she refuses to have sex with him,Wealth quintile,Highest,Men,9.4,6.2,-3.2,negative
TZ,Tanzania,if she refuses to have sex with him,Marital status,Married or living together,Men,11.9,11.6,-0.3000000000000007,negative
TZ,Tanzania,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Men,14.1,16.1,2.0000000000000018,positive
TZ,Tanzania,if she refuses to have sex with him,Marital status,Never married,Men,19.5,16.2,-3.3000000000000007,negative
TZ,Tanzania,for at least one specific reason,Education,No education,Men,50.6,38.9,-11.700000000000003,negative
TZ,Tanzania,for at least one specific reason,Education,Primary,Men,43.1,42.6,-0.5,negative
TZ,Tanzania,for at least one specific reason,Education,Secondary,Men,30,35.3,5.299999999999997,positive
TZ,Tanzania,for at least one specific reason,Education,Higher,Men,15.4,12.5,-2.9000000000000004,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Lowest,Men,47.5,47,-0.5,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Second,Men,46.7,42.6,-4.100000000000001,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Middle,Men,42.8,38.1,-4.699999999999996,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Fourth,Men,45,42.6,-2.3999999999999986,negative
TZ,Tanzania,for at least one specific reason,Wealth quintile,Highest,Men,30.8,31.7,0.8999999999999986,positive
TZ,Tanzania,for at least one specific reason,Marital status,Married or living together,Men,37.9,33.5,-4.399999999999999,negative
TZ,Tanzania,for at least one specific reason,Marital status,"Widowed, divorced, separated",Men,38.9,50.3,11.399999999999999,positive
TZ,Tanzania,for at least one specific reason,Marital status,Never married,Men,47.7,45.7,-2,negative
KH,Cambodia,if she argues with him,Education,No education,Women,29.3,31.5,2.1999999999999993,positive
KH,Cambodia,if she argues with him,Education,Primary,Women,28.4,27.7,-0.6999999999999993,negative
KH,Cambodia,if she argues with him,Education,Secondary,Women,21.5,18.4,-3.1000000000000014,negative
KH,Cambodia,if she argues with him,Education,Higher,Women,15.8,6.2,-9.600000000000001,negative
KH,Cambodia,if she argues with him,Wealth quintile,Lowest,Women,30.6,30.3,-0.3000000000000007,negative
KH,Cambodia,if she argues with him,Wealth quintile,Second,Women,26.6,28.8,2.1999999999999993,positive
KH,Cambodia,if she argues with him,Wealth quintile,Middle,Women,28.7,26,-2.6999999999999993,negative
KH,Cambodia,if she argues with him,Wealth quintile,Fourth,Women,25.8,22.9,-2.900000000000002,negative
KH,Cambodia,if she argues with him,Wealth quintile,Highest,Women,22.8,14.2,-8.600000000000001,negative
KH,Cambodia,if she argues with him,Marital status,Married or living together,Women,28.3,26,-2.3000000000000007,negative
KH,Cambodia,if she argues with him,Marital status,"Widowed, divorced, separated",Women,32.6,24.9,-7.700000000000003,negative
KH,Cambodia,if she argues with him,Marital status,Never married,Women,22.6,18,-4.600000000000001,negative
KH,Cambodia,if she goes out without telling him,Education,No education,Women,38.5,38,-0.5,negative
KH,Cambodia,if she goes out without telling him,Education,Primary,Women,36.7,36.6,-0.10000000000000142,negative
KH,Cambodia,if she goes out without telling him,Education,Secondary,Women,29,24.9,-4.100000000000001,negative
KH,Cambodia,if she goes out without telling him,Education,Higher,Women,6.3,7.6,1.2999999999999998,positive
KH,Cambodia,if she goes out without telling him,Wealth quintile,Lowest,Women,35.6,37.3,1.6999999999999957,positive
KH,Cambodia,if she goes out without telling him,Wealth quintile,Second,Women,36.6,34.1,-2.5,negative
KH,Cambodia,if she goes out without telling him,Wealth quintile,Middle,Women,37.7,33.2,-4.5,negative
KH,Cambodia,if she goes out without telling him,Wealth quintile,Fourth,Women,35,33.8,-1.2000000000000028,negative
KH,Cambodia,if she goes out without telling him,Wealth quintile,Highest,Women,29.7,20.8,-8.899999999999999,negative
KH,Cambodia,if she goes out without telling him,Marital status,Married or living together,Women,38.3,35.1,-3.1999999999999957,negative
KH,Cambodia,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,34.9,29.7,-5.199999999999999,negative
KH,Cambodia,if she goes out without telling him,Marital status,Never married,Women,28.3,21.7,-6.600000000000001,negative
KH,Cambodia,if she neglects the children,Education,No education,Women,49.7,50.3,0.5999999999999943,positive
KH,Cambodia,if she neglects the children,Education,Primary,Women,47,49.4,2.3999999999999986,positive
KH,Cambodia,if she neglects the children,Education,Secondary,Women,38.5,37.4,-1.1000000000000014,negative
KH,Cambodia,if she neglects the children,Education,Higher,Women,14.1,15.5,1.4000000000000004,positive
KH,Cambodia,if she neglects the children,Wealth quintile,Lowest,Women,45.6,50.1,4.5,positive
KH,Cambodia,if she neglects the children,Wealth quintile,Second,Women,48.3,47.9,-0.3999999999999986,negative
KH,Cambodia,if she neglects the children,Wealth quintile,Middle,Women,44.9,46,1.1000000000000014,positive
KH,Cambodia,if she neglects the children,Wealth quintile,Fourth,Women,43.7,44.8,1.0999999999999943,positive
KH,Cambodia,if she neglects the children,Wealth quintile,Highest,Women,42.9,32.6,-10.299999999999997,negative
KH,Cambodia,if she neglects the children,Marital status,Married or living together,Women,48.8,47.2,-1.5999999999999943,negative
KH,Cambodia,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,47.5,42.1,-5.399999999999999,negative
KH,Cambodia,if she neglects the children,Marital status,Never married,Women,37.5,34.9,-2.6000000000000014,negative
KH,Cambodia,if she refuses to have sex with him,Education,No education,Women,14.4,20.1,5.700000000000001,positive
KH,Cambodia,if she refuses to have sex with him,Education,Primary,Women,15.5,15.5,0,positive
KH,Cambodia,if she refuses to have sex with him,Education,Secondary,Women,7.8,8,0.20000000000000018,positive
KH,Cambodia,if she refuses to have sex with him,Education,Higher,Women,5.8,0.8,-5,negative
KH,Cambodia,if she refuses to have sex with him,Wealth quintile,Lowest,Women,14.6,17.3,2.700000000000001,positive
KH,Cambodia,if she refuses to have sex with him,Wealth quintile,Second,Women,17.1,15.5,-1.6000000000000014,negative
KH,Cambodia,if she refuses to have sex with him,Wealth quintile,Middle,Women,13.3,13.9,0.5999999999999996,positive
KH,Cambodia,if she refuses to have sex with him,Wealth quintile,Fourth,Women,13.7,12.5,-1.1999999999999993,negative
KH,Cambodia,if she refuses to have sex with him,Wealth quintile,Highest,Women,8.3,6.5,-1.8000000000000007,negative
KH,Cambodia,if she refuses to have sex with him,Marital status,Married or living together,Women,15.4,14.1,-1.3000000000000007,negative
KH,Cambodia,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,13,16,3,positive
KH,Cambodia,if she refuses to have sex with him,Marital status,Never married,Women,9.5,8.3,-1.1999999999999993,negative
KH,Cambodia,for at least one specific reason,Education,No education,Women,60.7,57.6,-3.1000000000000014,negative
KH,Cambodia,for at least one specific reason,Education,Primary,Women,57.6,56,-1.6000000000000014,negative
KH,Cambodia,for at least one specific reason,Education,Secondary,Women,47.1,42.8,-4.300000000000004,negative
KH,Cambodia,for at least one specific reason,Education,Higher,Women,21.8,18.5,-3.3000000000000007,negative
KH,Cambodia,for at least one specific reason,Wealth quintile,Lowest,Women,57.6,56.5,-1.1000000000000014,negative
KH,Cambodia,for at least one specific reason,Wealth quintile,Second,Women,59.8,54.3,-5.5,negative
KH,Cambodia,for at least one specific reason,Wealth quintile,Middle,Women,56.1,53.2,-2.8999999999999986,negative
KH,Cambodia,for at least one specific reason,Wealth quintile,Fourth,Women,52.7,51.1,-1.6000000000000014,negative
KH,Cambodia,for at least one specific reason,Wealth quintile,Highest,Women,50.6,37.1,-13.5,negative
KH,Cambodia,for at least one specific reason,Marital status,Married or living together,Women,58.6,53.3,-5.300000000000004,negative
KH,Cambodia,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,57.5,49.5,-8,negative
KH,Cambodia,for at least one specific reason,Marital status,Never married,Women,48.4,40.6,-7.799999999999997,negative
EG,Egypt,if she burns the food,Education,No education,Women,30.8,13.1,-17.700000000000003,negative
EG,Egypt,if she burns the food,Education,Primary,Women,23.1,10.9,-12.200000000000001,negative
EG,Egypt,if she burns the food,Education,Secondary,Women,11.2,4.9,-6.299999999999999,negative
EG,Egypt,if she burns the food,Education,Higher,Women,2.7,1.1,-1.6,negative
EG,Egypt,if she burns the food,Wealth quintile,Lowest,Women,34.7,15.6,-19.1,negative
EG,Egypt,if she burns the food,Wealth quintile,Second,Women,26.4,9.7,-16.7,negative
EG,Egypt,if she burns the food,Wealth quintile,Middle,Women,21.6,5.7,-15.900000000000002,negative
EG,Egypt,if she burns the food,Wealth quintile,Fourth,Women,10.6,3.7,-6.8999999999999995,negative
EG,Egypt,if she burns the food,Wealth quintile,Highest,Women,4.3,1.4,-2.9,negative
EG,Egypt,if she burns the food,Marital status,Married or living together,Women,19,6.9,-12.1,negative
EG,Egypt,if she burns the food,Marital status,"Widowed, divorced, separated",Women,18.8,8.1,-10.700000000000001,negative
EG,Egypt,if she argues with him,Education,No education,Women,57,23.4,-33.6,negative
EG,Egypt,if she argues with him,Education,Primary,Women,46.4,20.4,-26,negative
EG,Egypt,if she argues with him,Education,Secondary,Women,24.4,9,-15.399999999999999,negative
EG,Egypt,if she argues with him,Education,Higher,Women,8,2.5,-5.5,negative
EG,Egypt,if she argues with him,Wealth quintile,Lowest,Women,62.8,27.5,-35.3,negative
EG,Egypt,if she argues with him,Wealth quintile,Second,Women,50.6,17.8,-32.8,negative
EG,Egypt,if she argues with him,Wealth quintile,Middle,Women,40.6,10.6,-30,negative
EG,Egypt,if she argues with him,Wealth quintile,Fourth,Women,25.5,7,-18.5,negative
EG,Egypt,if she argues with him,Wealth quintile,Highest,Women,11.9,2.7,-9.2,negative
EG,Egypt,if she argues with him,Marital status,Married or living together,Women,37.7,12.8,-24.900000000000002,negative
EG,Egypt,if she argues with him,Marital status,"Widowed, divorced, separated",Women,34.2,12,-22.200000000000003,negative
EG,Egypt,if she goes out without telling him,Education,No education,Women,59,41.8,-17.200000000000003,negative
EG,Egypt,if she goes out without telling him,Education,Primary,Women,50.3,36.7,-13.599999999999994,negative
EG,Egypt,if she goes out without telling him,Education,Secondary,Women,27.9,20.9,-7,negative
EG,Egypt,if she goes out without telling him,Education,Higher,Women,10,6.5,-3.5,negative
EG,Egypt,if she goes out without telling him,Wealth quintile,Lowest,Women,65.2,47.1,-18.1,negative
EG,Egypt,if she goes out without telling him,Wealth quintile,Second,Women,52.8,37,-15.799999999999997,negative
EG,Egypt,if she goes out without telling him,Wealth quintile,Middle,Women,44.7,23.2,-21.500000000000004,negative
EG,Egypt,if she goes out without telling him,Wealth quintile,Fourth,Women,28.9,16.2,-12.7,negative
EG,Egypt,if she goes out without telling him,Wealth quintile,Highest,Women,14.5,6.8,-7.7,negative
EG,Egypt,if she goes out without telling him,Marital status,Married or living together,Women,40.7,25.6,-15.100000000000001,negative
EG,Egypt,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,35.5,24,-11.5,negative
EG,Egypt,if she neglects the children,Education,No education,Women,56.6,38.6,-18,negative
EG,Egypt,if she neglects the children,Education,Primary,Women,50.1,34.8,-15.300000000000004,negative
EG,Egypt,if she neglects the children,Education,Secondary,Women,28.7,20.2,-8.5,negative
EG,Egypt,if she neglects the children,Education,Higher,Women,10.1,6,-4.1,negative
EG,Egypt,if she neglects the children,Wealth quintile,Lowest,Women,63.5,43.8,-19.700000000000003,negative
EG,Egypt,if she neglects the children,Wealth quintile,Second,Women,51.5,34.3,-17.200000000000003,negative
EG,Egypt,if she neglects the children,Wealth quintile,Middle,Women,43.3,23.6,-19.699999999999996,negative
EG,Egypt,if she neglects the children,Wealth quintile,Fourth,Women,29.4,15.2,-14.2,negative
EG,Egypt,if she neglects the children,Wealth quintile,Highest,Women,15.1,6,-9.1,negative
EG,Egypt,if she neglects the children,Marital status,Married or living together,Women,39.9,24.2,-15.7,negative
EG,Egypt,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,37.8,23.1,-14.699999999999996,negative
EG,Egypt,if she refuses to have sex with him,Education,No education,Women,51.2,33.4,-17.800000000000004,negative
EG,Egypt,if she refuses to have sex with him,Education,Primary,Women,40.8,28.6,-12.199999999999996,negative
EG,Egypt,if she refuses to have sex with him,Education,Secondary,Women,22,15.4,-6.6,negative
EG,Egypt,if she refuses to have sex with him,Education,Higher,Women,7.6,6.7,-0.8999999999999995,negative
EG,Egypt,if she refuses to have sex with him,Wealth quintile,Lowest,Women,55.9,37.4,-18.5,negative
EG,Egypt,if she refuses to have sex with him,Wealth quintile,Second,Women,46.6,27.9,-18.700000000000003,negative
EG,Egypt,if she refuses to have sex with him,Wealth quintile,Middle,Women,37.1,19.3,-17.8,negative
EG,Egypt,if she refuses to have sex with him,Wealth quintile,Fourth,Women,22,11.3,-10.7,negative
EG,Egypt,if she refuses to have sex with him,Wealth quintile,Highest,Women,10.2,5.5,-4.699999999999999,negative
EG,Egypt,if she refuses to have sex with him,Marital status,Married or living together,Women,33.7,19.9,-13.800000000000004,negative
EG,Egypt,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,31.7,20.2,-11.5,negative
EG,Egypt,for at least one specific reason,Education,No education,Women,67.7,53.1,-14.600000000000001,negative
EG,Egypt,for at least one specific reason,Education,Primary,Women,61.6,47.2,-14.399999999999999,negative
EG,Egypt,for at least one specific reason,Education,Secondary,Women,38.6,31.3,-7.300000000000001,negative
EG,Egypt,for at least one specific reason,Education,Higher,Women,16.4,13.3,-3.099999999999998,negative
EG,Egypt,for at least one specific reason,Wealth quintile,Lowest,Women,74.4,59.6,-14.800000000000004,negative
EG,Egypt,for at least one specific reason,Wealth quintile,Second,Women,62.3,49.3,-13,negative
EG,Egypt,for at least one specific reason,Wealth quintile,Middle,Women,54.2,36.3,-17.900000000000006,negative
EG,Egypt,for at least one specific reason,Wealth quintile,Fourth,Women,40.6,24.1,-16.5,negative
EG,Egypt,for at least one specific reason,Wealth quintile,Highest,Women,22.7,11.5,-11.2,negative
EG,Egypt,for at least one specific reason,Marital status,Married or living together,Women,50.4,35.8,-14.600000000000001,negative
EG,Egypt,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,44.7,33.2,-11.5,negative
GN,Guinea,if she burns the food,Education,No education,Women,37.3,26.3,-10.999999999999996,negative
GN,Guinea,if she burns the food,Education,Primary,Women,27.8,23.3,-4.5,negative
GN,Guinea,if she burns the food,Education,Secondary,Women,26.3,15.8,-10.5,negative
GN,Guinea,if she burns the food,Education,Higher,Women,16.2,8.2,-8,negative
GN,Guinea,if she burns the food,Wealth quintile,Lowest,Women,38,29.8,-8.2,negative
GN,Guinea,if she burns the food,Wealth quintile,Second,Women,38.8,26.3,-12.499999999999996,negative
GN,Guinea,if she burns the food,Wealth quintile,Middle,Women,38.4,24.3,-14.099999999999998,negative
GN,Guinea,if she burns the food,Wealth quintile,Fourth,Women,36.1,25.4,-10.700000000000003,negative
GN,Guinea,if she burns the food,Wealth quintile,Highest,Women,24.1,13.9,-10.200000000000001,negative
GN,Guinea,if she burns the food,Marital status,Married or living together,Women,36.7,25.8,-10.900000000000002,negative
GN,Guinea,if she burns the food,Marital status,"Widowed, divorced, separated",Women,26.5,22,-4.5,negative
GN,Guinea,if she burns the food,Marital status,Never married,Women,28.6,17.6,-11,negative
GN,Guinea,if she argues with him,Education,No education,Women,61,53,-8,negative
GN,Guinea,if she argues with him,Education,Primary,Women,48.9,49.5,0.6000000000000014,positive
GN,Guinea,if she argues with him,Education,Secondary,Women,45,38.4,-6.600000000000001,negative
GN,Guinea,if she argues with him,Education,Higher,Women,21.6,19.4,-2.200000000000003,negative
GN,Guinea,if she argues with him,Wealth quintile,Lowest,Women,63.2,52.7,-10.5,negative
GN,Guinea,if she argues with him,Wealth quintile,Second,Women,62.1,52.4,-9.700000000000003,negative
GN,Guinea,if she argues with him,Wealth quintile,Middle,Women,60.7,54.4,-6.300000000000004,negative
GN,Guinea,if she argues with him,Wealth quintile,Fourth,Women,59.3,51.4,-7.899999999999999,negative
GN,Guinea,if she argues with him,Wealth quintile,Highest,Women,44.2,36.5,-7.700000000000003,negative
GN,Guinea,if she argues with him,Marital status,Married or living together,Women,60.8,52.8,-8,negative
GN,Guinea,if she argues with him,Marital status,"Widowed, divorced, separated",Women,52.6,41.5,-11.100000000000001,negative
GN,Guinea,if she argues with him,Marital status,Never married,Women,44.4,39.4,-5,negative
GN,Guinea,if she goes out without telling him,Education,No education,Women,74.3,58.3,-16,negative
GN,Guinea,if she goes out without telling him,Education,Primary,Women,66.7,51.7,-15,negative
GN,Guinea,if she goes out without telling him,Education,Secondary,Women,66,41.7,-24.299999999999997,negative
GN,Guinea,if she goes out without telling him,Education,Higher,Women,50.4,28.9,-21.5,negative
GN,Guinea,if she goes out without telling him,Wealth quintile,Lowest,Women,72.9,59.9,-13.000000000000007,negative
GN,Guinea,if she goes out without telling him,Wealth quintile,Second,Women,75.4,57.9,-17.500000000000007,negative
GN,Guinea,if she goes out without telling him,Wealth quintile,Middle,Women,72.1,56.1,-15.999999999999993,negative
GN,Guinea,if she goes out without telling him,Wealth quintile,Fourth,Women,72,56,-16,negative
GN,Guinea,if she goes out without telling him,Wealth quintile,Highest,Women,70,41.5,-28.5,negative
GN,Guinea,if she goes out without telling him,Marital status,Married or living together,Women,74.2,58.5,-15.700000000000003,negative
GN,Guinea,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,68.2,48.1,-20.1,negative
GN,Guinea,if she goes out without telling him,Marital status,Never married,Women,65,41.5,-23.5,negative
GN,Guinea,if she neglects the children,Education,No education,Women,71.7,55.8,-15.900000000000006,negative
GN,Guinea,if she neglects the children,Education,Primary,Women,64.8,49.7,-15.099999999999994,negative
GN,Guinea,if she neglects the children,Education,Secondary,Women,64.6,44.1,-20.499999999999993,negative
GN,Guinea,if she neglects the children,Education,Higher,Women,58.9,32.9,-26,negative
GN,Guinea,if she neglects the children,Wealth quintile,Lowest,Women,67.3,57,-10.299999999999997,negative
GN,Guinea,if she neglects the children,Wealth quintile,Second,Women,72.5,55.1,-17.4,negative
GN,Guinea,if she neglects the children,Wealth quintile,Middle,Women,72.8,53.5,-19.299999999999997,negative
GN,Guinea,if she neglects the children,Wealth quintile,Fourth,Women,71.9,54.8,-17.10000000000001,negative
GN,Guinea,if she neglects the children,Wealth quintile,Highest,Women,66.5,43,-23.5,negative
GN,Guinea,if she neglects the children,Marital status,Married or living together,Women,71.6,55.9,-15.699999999999996,negative
GN,Guinea,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,68.3,47.1,-21.199999999999996,negative
GN,Guinea,if she neglects the children,Marital status,Never married,Women,63.6,43,-20.6,negative
GN,Guinea,if she refuses to have sex with him,Education,No education,Women,66.2,51.9,-14.300000000000004,negative
GN,Guinea,if she refuses to have sex with him,Education,Primary,Women,47.4,45.7,-1.6999999999999957,negative
GN,Guinea,if she refuses to have sex with him,Education,Secondary,Women,46.2,35.8,-10.400000000000006,negative
GN,Guinea,if she refuses to have sex with him,Education,Higher,Women,20.4,25.4,5,positive
GN,Guinea,if she refuses to have sex with him,Wealth quintile,Lowest,Women,64.1,54,-10.099999999999994,negative
GN,Guinea,if she refuses to have sex with him,Wealth quintile,Second,Women,67.3,51.1,-16.199999999999996,negative
GN,Guinea,if she refuses to have sex with him,Wealth quintile,Middle,Women,64.9,48.2,-16.700000000000003,negative
GN,Guinea,if she refuses to have sex with him,Wealth quintile,Fourth,Women,62.9,49.4,-13.5,negative
GN,Guinea,if she refuses to have sex with him,Wealth quintile,Highest,Women,50.3,37.4,-12.899999999999999,negative
GN,Guinea,if she refuses to have sex with him,Marital status,Married or living together,Women,66,53,-13,negative
